Year,Month,Day,Theta,Phi,Latitude
1901,1,14,253.1,105.6,-10.2
1901,2,4,96.7,100.5,-8.4
1901,2,5,96.0,100.6,-8.5
1901,2,6,95.4,101.2,-8.4
1901,2,7,95.4,101.4,-8.4
1901,2,8,96.1,101.8,-8.2
1901,2,9,115.2,102.4,-8.1
1901,2,12,263.4,101.6,-9.4
1901,3,3,92.3,107.7,-5.2
1901,3,4,91.2,107.7,-5.0
1901,3,4,61.5,148.5,1.4
1901,3,5,342.4,148.7,1.0
1901,3,6,304.4,150.1,1.3
1901,3,7,283.7,152.0,1.2
1901,3,8,280.0,152.1,1.3
1901,3,8,296.0,144.6,9.6
1901,3,9,277.0,152.2,1.4
1901,3,9,287.4,147.1,8.7
1901,3,10,273.9,153.0,1.5
1901,3,10,283.0,146.2,9.0
1901,5,19,80.4,163.3,9.0
1901,5,20,78.9,163.2,8.9
1901,5,21,77.2,162.0,8.6
1901,5,22,74.7,160.7,8.2
1901,5,23,66.1,160.5,8.8
1901,5,24,46.6,160.5,8.8
1901,5,25,343.4,160.8,8.8
1901,5,26,308.7,160.4,8.9
1901,5,27,289.0,161.4,9.0
1901,5,28,283.4,162.9,8.6
1901,5,29,280.9,162.5,8.9
1901,5,30,279.4,164.3,8.5
1901,5,31,278.6,164.7,8.5
1901,6,3,354.1,45.8,28.4
1901,6,16,80.2,167.6,9.4
1901,6,17,78.0,167.8,9.6
1901,6,18,76.4,168.0,9.2
1901,6,19,69.1,168.8,9.7
1901,6,20,48.4,168.0,10.1
1901,6,21,331.7,168.5,10.1
1901,6,22,294.4,169.0,10.3
1901,6,22,211.7,164.5,-20.0
1901,6,23,286.0,169.0,10.4
1901,6,23,228.7,164.0,-19.7
1901,6,24,282.2,169.3,10.3
1901,6,24,237.9,163.3,-19.8
1901,6,25,280.3,170.2,10.3
1901,6,25,245.4,163.6,-19.6
1901,6,26,280.1,170.0,10.4
1901,7,8,101.3,266.2,-2.1
1901,7,22,92.3,31.9,-1.6
1901,7,23,94.5,32.3,-1.8
1901,7,24,96.0,32.1,-1.6
1901,9,12,26.2,129.0,36.4
1901,10,7,109.1,133.4,-8.8
1901,10,8,119.7,135.5,-9.3
1901,10,9,139.1,136.4,-9.8
1901,10,10,190.5,136.4,-8.5
1901,10,11,221.8,136.8,-9.0
1901,10,12,241.7,137.3,-8.9
1901,10,28,96.8,185.0,-5.0
1901,10,29,98.0,184.5,-5.0
1901,10,30,100.7,184.9,-5.1
1901,10,31,110.0,188.1,-5.9
1901,11,1,120.3,188.0,-6.4
1901,11,13,112.1,330.0,-21.1
1901,11,14,113.8,329.8,-20.9
1901,11,15,117.7,329.3,-21.0
1901,11,16,124.4,329.4,-21.1
1901,11,17,134.1,329.1,-20.6
1901,11,18,151.1,329.7,-20.6
1901,11,19,182.5,329.3,-20.3
1901,11,20,208.6,329.1,-20.3
1901,11,21,227.5,328.7,-20.3
1901,11,22,238.7,329.0,-20.1
1901,11,23,245.5,328.5,-19.9
1901,11,24,248.5,328.8,-19.8
1901,11,25,249.7,329.8,-19.8
